duration_seconds,cpu0_package_joules,cpu0_core_joules,cpu0_uncore_joules,cpu0_dram_joules,video,library
15.902134,106.091248,88.718323,0.197937,9.403381,6Mb,opencv
15.868446,105.931519,89.594116,0.091858,9.123413,6Mb,opencv
18.056914,111.122742,91.258118,0.213379,10.742920,6Mb,opencv
15.965819,106.739441,88.911682,0.190674,9.423706,6Mb,opencv
16.581912,107.210999,89.375122,0.205200,9.781006,6Mb,opencv
16.448670,106.072083,88.461182,0.200378,9.767578,6Mb,opencv
18.450333,111.228088,91.698608,0.218567,10.885193,6Mb,opencv
15.900416,106.058655,88.261536,0.198792,9.423706,6Mb,opencv
16.206813,105.992004,88.193542,0.184204,9.574097,6Mb,opencv
16.734639,108.267456,89.955688,0.166016,9.792603,6Mb,opencv
15.719032,106.704773,89.394531,0.201172,9.245789,6Mb,opencv
17.929758,109.392822,91.125183,0.080872,10.228394,6Mb,opencv
16.156449,106.311646,88.897522,0.197327,9.594971,6Mb,opencv
16.558252,108.112671,89.894470,0.196533,9.836121,6Mb,opencv
17.562476,109.990173,91.318604,0.215698,10.390747,6Mb,opencv
20.989575,117.543457,97.075439,0.253418,12.713989,6Mb,imageio
16.148948,109.812683,92.220459,0.308777,10.092163,6Mb,imageio
26.077243,135.776062,109.734436,0.478271,16.215637,6Mb,imageio
16.287178,111.082275,93.492859,0.178101,9.860229,6Mb,imageio
18.760859,116.277527,95.787720,0.315552,11.570435,6Mb,imageio
18.089839,114.139648,94.392517,0.288208,11.123047,6Mb,imageio
16.144691,111.645203,93.729797,0.217651,9.912537,6Mb,imageio
18.548343,116.107788,96.211121,0.307068,11.387878,6Mb,imageio
17.087121,113.682129,94.669983,0.279297,10.548157,6Mb,imageio
17.605334,114.976318,95.174500,0.233459,10.817383,6Mb,imageio
22.148340,121.857300,100.111084,0.305847,13.369751,6Mb,imageio
21.474943,121.322144,99.263000,0.330811,13.183044,6Mb,imageio
16.552510,110.911255,93.310913,0.171631,9.973328,6Mb,imageio
16.895309,113.357727,94.559692,0.271606,10.410461,6Mb,imageio
18.314588,115.163940,96.011597,0.289612,11.232727,6Mb,imageio
19.097511,116.166443,96.553101,0.246521,11.643555,6Mb,imageio
16.344735,112.029419,93.476685,0.256470,10.087646,6Mb,imageio
16.314614,111.872559,93.661987,0.258850,10.022766,6Mb,imageio
21.218969,120.212769,98.741882,0.319824,12.891418,6Mb,imageio
20.100490,118.068970,97.522095,0.316956,12.253967,6Mb,imageio
19.486300,116.307434,95.812317,0.307678,11.950745,6Mb,imageio
16.127390,109.823669,92.846802,0.224121,9.862854,6Mb,imageio
20.164381,119.515381,97.630798,0.294922,12.286560,6Mb,imageio
17.559760,114.190308,95.165527,0.309448,10.837891,6Mb,imageio
21.418425,119.654968,98.265259,0.225281,12.759705,6Mb,imageio
18.056337,115.600281,96.263184,0.279541,11.065857,6Mb,imageio
17.854145,117.225342,97.352234,0.291443,11.045227,6Mb,imageio
17.990001,114.968750,95.754822,0.239441,10.974487,6Mb,imageio
19.298093,116.284241,95.825623,0.291016,11.862915,6Mb,imageio
19.926399,118.702271,98.025024,0.300781,12.225708,6Mb,imageio
17.344004,113.741943,94.593933,0.233521,10.604675,6Mb,imageio
16.407096,112.188904,93.853455,0.238464,10.040527,6Mb,imageio
16.613105,113.164246,94.749939,0.275757,10.244690,6Mb,imageio
18.917987,117.916321,97.290894,0.278198,11.574402,6Mb,imageio
22.065570,123.189880,99.985107,0.350952,13.487000,6Mb,imageio
16.923369,120.915161,101.651672,0.405273,10.960083,6Mb,imageio
16.984589,112.577881,94.067261,0.208069,10.264465,6Mb,imageio
16.648205,112.807373,93.937805,0.231201,10.196777,6Mb,imageio
17.503055,115.133728,95.538452,0.297607,10.798157,6Mb,imageio
17.275321,113.898010,94.769653,0.261780,10.592957,6Mb,imageio
16.556896,112.791931,94.499146,0.278564,10.229309,6Mb,imageio
16.307383,112.462036,94.283936,0.278748,10.067749,6Mb,imageio
16.254044,112.656799,94.127930,0.281067,10.046692,6Mb,imageio
16.048051,108.738098,92.233093,0.153625,9.643860,6Mb,imageio
17.634451,114.039307,95.224609,0.277161,10.877869,6Mb,imageio
16.307878,111.865112,93.890991,0.261230,10.054932,6Mb,imageio
17.504064,114.830322,95.096313,0.296997,10.802124,6Mb,imageio
18.030366,116.065796,96.273010,0.248047,11.040039,6Mb,imageio
16.323354,111.615479,93.739380,0.180054,9.902832,6Mb,imageio
16.157674,111.541443,93.702148,0.193970,9.868103,6Mb,imageio
20.344452,118.110046,97.675110,0.225708,12.227600,6Mb,imageio
16.813618,111.997131,93.658142,0.186157,10.190430,6Mb,imageio
16.997689,113.743042,95.231079,0.169922,10.296875,6Mb,imageio
16.395136,112.165833,93.971558,0.193970,9.996826,6Mb,imageio
16.428197,111.667236,93.723816,0.204285,10.054504,6Mb,imageio
16.620140,114.601685,95.749573,0.200867,10.143372,6Mb,imageio
17.288636,111.320190,93.837402,0.071472,10.139343,6Mb,imageio
16.328228,112.767029,94.387817,0.198730,9.908630,6Mb,imageio
18.373893,116.731323,96.756165,0.210266,11.201416,6Mb,imageio
17.231698,112.954041,94.521851,0.190857,10.490845,6Mb,imageio
17.443698,114.334839,95.508972,0.201355,10.603333,6Mb,imageio
18.441971,115.820862,96.099304,0.210266,11.185303,6Mb,imageio
18.069897,114.704590,95.472046,0.191223,10.946167,6Mb,imageio
20.572893,120.068542,98.735840,0.254700,12.563049,6Mb,imageio
18.154566,115.040527,95.622864,0.212708,11.121155,6Mb,imageio
16.833051,112.619385,94.255493,0.164856,10.132568,6Mb,imageio
21.124182,121.319275,99.486450,0.236023,12.668335,6Mb,imageio
22.100485,122.341003,99.363342,0.239014,13.292542,6Mb,imageio
20.358796,118.434937,97.752136,0.131470,12.039124,6Mb,imageio
26.232037,135.510681,109.777832,0.279419,15.834229,6Mb,imageio
17.328913,113.450867,94.541260,0.177551,10.461121,6Mb,imageio
21.240135,120.362427,99.021973,0.128479,12.631531,6Mb,imageio
18.088447,115.015686,95.171082,0.213196,10.962830,6Mb,imageio
18.876221,116.264404,95.943359,0.214172,11.463440,6Mb,imageio
17.676542,112.809448,93.802673,0.183289,10.675903,6Mb,imageio
16.747391,112.507141,93.797180,0.197144,10.190552,6Mb,imageio
18.214904,115.109558,95.635803,0.212280,11.061096,6Mb,imageio
19.203559,116.717102,96.707397,0.192932,11.668762,6Mb,imageio
16.583102,112.179749,93.774353,0.195679,10.036377,6Mb,imageio
16.199932,111.661499,93.578979,0.193054,9.864929,6Mb,imageio
16.629053,112.859741,94.226257,0.210083,10.098083,6Mb,imageio
19.725873,114.823181,95.477173,0.086304,11.494141,6Mb,imageio
16.702161,113.102234,94.810303,0.202637,10.126892,6Mb,imageio
17.270803,113.609009,94.258240,0.212158,10.508179,6Mb,imageio
16.775998,112.739197,94.199585,0.208252,10.250732,6Mb,imageio
16.494266,111.865906,93.566895,0.198914,10.028320,6Mb,imageio
17.254781,112.619080,94.058472,0.207031,10.529480,6Mb,imageio
16.253277,111.520081,93.992615,0.197998,9.916016,6Mb,imageio
20.654896,116.900757,97.890381,0.072998,12.049072,6Mb,imageio
17.763751,113.927124,94.677795,0.223999,10.766052,6Mb,imageio
20.826948,117.859985,96.952332,0.238220,12.562439,6Mb,imageio
16.585186,110.718628,93.199219,0.166199,10.047729,6Mb,imageio
18.580980,115.677917,95.784363,0.208069,11.347595,6Mb,imageio
17.770722,114.925903,95.765991,0.182495,10.741882,6Mb,imageio
16.476064,112.180908,94.093018,0.181274,10.025757,6Mb,imageio
18.716179,116.835999,96.426025,0.216553,11.407837,6Mb,imageio
22.443029,120.846619,98.543945,0.225586,13.428284,6Mb,imageio
16.757947,110.404419,92.702515,0.145813,10.169800,6Mb,imageio
20.895139,117.729370,96.735718,0.238159,12.658997,6Mb,imageio
18.072867,113.863159,94.840149,0.208130,11.019165,6Mb,imageio
8.321330,41.228210,32.892334,0.079956,4.914429,6Mb,ffmpeg
11.804196,47.749268,36.396606,0.214233,7.152710,6Mb,ffmpeg
11.736035,47.076050,36.238647,0.214966,7.086853,6Mb,ffmpeg
8.466070,41.597900,33.147583,0.154846,5.200317,6Mb,ffmpeg
7.538463,40.301697,32.279419,0.181580,4.655640,6Mb,ffmpeg
7.556039,41.097900,33.282837,0.161926,4.675537,6Mb,ffmpeg
8.537252,41.991943,33.624390,0.125671,5.133789,6Mb,ffmpeg
12.421875,48.598450,37.362915,0.190552,7.436218,6Mb,ffmpeg
9.013881,42.685669,33.544678,0.182434,5.582153,6Mb,ffmpeg
9.003035,42.555908,33.733582,0.165405,5.500305,6Mb,ffmpeg
7.442378,39.226074,31.552063,0.151672,4.577576,6Mb,ffmpeg
7.457231,39.717468,31.790405,0.174866,4.625122,6Mb,ffmpeg
8.257505,40.688782,32.539307,0.112549,4.965027,6Mb,ffmpeg
7.090219,38.897034,31.261169,0.151733,4.317810,6Mb,ffmpeg
8.868627,43.127869,34.203125,0.155884,5.432556,6Mb,ffmpeg
7.227788,39.099426,31.309021,0.170166,4.485535,6Mb,ffmpeg
8.664965,42.530212,33.602234,0.164978,5.293335,6Mb,ffmpeg
13.708372,52.064880,39.451294,0.224976,8.319031,6Mb,ffmpeg
8.514300,41.997681,33.411804,0.144958,5.226196,6Mb,ffmpeg
8.403794,41.131348,32.657471,0.171509,5.156189,6Mb,ffmpeg
7.517499,39.920410,31.794250,0.147522,4.614868,6Mb,ffmpeg
7.415238,39.700012,32.049194,0.167969,4.578430,6Mb,ffmpeg
7.403007,40.899536,32.892395,0.162048,4.555542,6Mb,ffmpeg
7.467547,39.561340,31.563477,0.147766,4.582520,6Mb,ffmpeg
8.149151,42.563232,33.815552,0.178101,5.081848,6Mb,ffmpeg
8.342708,41.570618,33.421753,0.120605,5.080933,6Mb,ffmpeg
10.187020,45.106812,35.006775,0.199890,6.190796,6Mb,ffmpeg
7.092435,39.047485,31.583374,0.167664,4.389893,6Mb,ffmpeg
7.175855,39.609314,31.906128,0.167297,4.416809,6Mb,ffmpeg
7.534527,39.496521,31.730042,0.177368,4.631165,6Mb,ffmpeg
7.667439,40.668579,32.241272,0.156494,4.676758,6Mb,ffmpeg
7.986500,42.190979,33.998718,0.148132,4.941223,6Mb,ffmpeg
7.412978,39.037170,31.603333,0.140015,4.503967,6Mb,ffmpeg
7.632320,39.863403,31.868652,0.147522,4.709656,6Mb,ffmpeg
10.590231,46.156616,35.833679,0.245667,6.587219,6Mb,ffmpeg
8.052827,40.415161,32.098022,0.158081,4.888733,6Mb,ffmpeg
11.420039,55.435242,44.116089,0.300537,7.326172,6Mb,ffmpeg
7.203387,38.632324,31.052124,0.126709,4.343750,6Mb,ffmpeg
7.054083,40.080566,32.845764,0.138916,4.286560,6Mb,ffmpeg
11.715896,46.702881,35.863342,0.188660,7.000000,6Mb,ffmpeg
7.665131,39.709351,31.680054,0.129639,4.610718,6Mb,ffmpeg
8.698978,42.842285,33.963196,0.165771,5.338196,6Mb,ffmpeg
7.423497,39.836182,31.975220,0.152771,4.572510,6Mb,ffmpeg
7.993980,41.052612,32.557617,0.178162,4.960205,6Mb,ffmpeg
8.054264,41.718018,33.239441,0.168701,4.927124,6Mb,ffmpeg
7.912904,40.012451,31.999023,0.160034,4.807617,6Mb,ffmpeg
7.677866,40.576538,32.514343,0.153992,4.687134,6Mb,ffmpeg
14.797181,52.246399,39.275513,0.219971,8.820435,6Mb,ffmpeg
10.735845,45.848633,35.432922,0.157410,6.488953,6Mb,ffmpeg
9.654184,43.332886,34.005249,0.165466,5.863831,6Mb,ffmpeg
7.429703,39.265076,31.575378,0.124268,4.480408,6Mb,ffmpeg
7.892906,40.709839,32.199707,0.177429,4.891541,6Mb,ffmpeg
8.041881,41.117493,32.860901,0.188049,4.996033,6Mb,ffmpeg
8.154629,41.441040,32.754517,0.153809,4.993164,6Mb,ffmpeg
8.028681,41.147156,32.844910,0.154236,4.936035,6Mb,ffmpeg
8.306538,41.256348,32.679199,0.198730,5.141479,6Mb,ffmpeg
7.676651,39.797974,32.078125,0.136536,4.699097,6Mb,ffmpeg
8.407581,41.464722,32.902100,0.155701,5.180847,6Mb,ffmpeg
7.330070,39.271545,31.636780,0.169739,4.546570,6Mb,ffmpeg
9.762353,43.835876,34.351074,0.165466,5.904236,6Mb,ffmpeg
8.074770,42.223877,33.685974,0.177185,4.961182,6Mb,ffmpeg
7.642351,40.164551,32.083557,0.170471,4.705444,6Mb,ffmpeg
8.774831,42.772949,33.816101,0.169250,5.429565,6Mb,ffmpeg
8.590367,40.793884,32.943665,0.079651,5.108032,6Mb,ffmpeg
7.164728,38.923279,31.310974,0.144043,4.345459,6Mb,ffmpeg
8.056176,41.564514,32.968384,0.182983,4.999939,6Mb,ffmpeg
7.147767,38.574951,31.013794,0.150879,4.374207,6Mb,ffmpeg
8.033502,42.915710,34.391663,0.174927,5.019958,6Mb,ffmpeg
7.592285,39.586426,31.808167,0.160645,4.615051,6Mb,ffmpeg
8.483845,42.700989,33.869629,0.178101,5.280334,6Mb,ffmpeg
7.454419,39.419983,31.815308,0.122192,4.480103,6Mb,ffmpeg
7.155330,39.666931,32.012512,0.141846,4.391113,6Mb,ffmpeg
7.231697,38.946655,31.464111,0.169800,4.456116,6Mb,ffmpeg
12.921361,50.277466,38.254822,0.205261,7.802368,6Mb,ffmpeg
8.744096,41.317688,32.696472,0.161926,5.301819,6Mb,ffmpeg
7.740714,40.198425,32.093140,0.156433,4.753784,6Mb,ffmpeg
7.543953,39.765686,32.061340,0.151855,4.642822,6Mb,ffmpeg
8.667793,41.998291,33.110962,0.166138,5.285034,6Mb,ffmpeg
12.915203,48.878967,37.265747,0.214844,7.673767,6Mb,ffmpeg
7.147801,38.130005,30.596558,0.128418,4.295532,6Mb,ffmpeg
6.995039,38.739014,31.222717,0.171387,4.331116,6Mb,ffmpeg
12.160378,68.434570,46.254700,6.636414,12.193420,6Mb,ffmpeg
8.622572,66.611694,55.206665,1.688416,6.855103,6Mb,ffmpeg
8.875252,43.141724,34.044189,0.170654,5.488892,6Mb,ffmpeg
12.117787,47.880981,36.633301,0.211670,7.299194,6Mb,ffmpeg
8.506610,42.431091,33.743591,0.153503,5.227173,6Mb,ffmpeg
7.387148,39.100464,31.424194,0.151978,4.473389,6Mb,ffmpeg
7.239734,39.045532,31.475525,0.139709,4.413208,6Mb,ffmpeg
8.707237,41.577515,33.134888,0.132996,5.267029,6Mb,ffmpeg
7.586461,40.191711,32.034119,0.145569,4.637939,6Mb,ffmpeg
8.787239,42.704834,33.664185,0.193481,5.464417,6Mb,ffmpeg
8.656726,42.840149,33.714233,0.186523,5.375732,6Mb,ffmpeg
8.179268,41.092407,32.778381,0.160828,4.993225,6Mb,ffmpeg
8.070170,41.106445,32.584229,0.154053,4.960632,6Mb,ffmpeg
8.001531,41.108459,32.826233,0.160400,4.864624,6Mb,ffmpeg
8.565298,41.150940,33.054321,0.093994,5.076599,6Mb,ffmpeg
8.366033,41.349548,32.984314,0.155151,5.146179,6Mb,ffmpeg
8.622772,42.527222,33.536194,0.192444,5.370789,6Mb,ffmpeg
6.873376,38.824890,31.361755,0.140747,4.160767,6Mb,ffmpeg
10.570802,44.990723,35.104431,0.174255,6.359497,6Mb,ffmpeg
21.413678,123.857849,101.605164,0.318604,13.312561,6Mb,moviepy
16.578306,113.721375,94.686035,0.255432,10.338745,6Mb,moviepy
16.427216,111.959656,93.752136,0.203125,10.134216,6Mb,moviepy
18.812267,115.303467,95.279175,0.274719,11.560974,6Mb,moviepy
17.901567,114.915771,95.492371,0.250977,11.093811,6Mb,moviepy
16.710642,115.228027,96.110352,0.190552,10.333801,6Mb,moviepy
19.322513,117.507996,97.086121,0.278809,11.890930,6Mb,moviepy
16.309693,112.461365,94.115784,0.257141,10.211792,6Mb,moviepy
19.315007,118.047058,97.675415,0.207581,11.779907,6Mb,moviepy
16.298300,111.960144,93.330139,0.239075,10.067444,6Mb,moviepy
17.690460,114.016113,95.001160,0.254578,10.925415,6Mb,moviepy
16.590581,113.034607,94.534424,0.238831,10.261108,6Mb,moviepy
18.312722,115.653381,95.675964,0.249390,11.236145,6Mb,moviepy
19.507526,127.743774,106.349731,0.440613,12.710876,6Mb,moviepy
16.237762,111.528137,93.963623,0.203491,9.954895,6Mb,moviepy
18.678302,117.779358,97.339478,0.292786,11.544739,6Mb,moviepy
16.546032,112.962402,94.378174,0.224976,10.224915,6Mb,moviepy
17.591856,114.437622,95.282410,0.222290,10.813232,6Mb,moviepy
18.534529,116.309814,96.402954,0.255859,11.430542,6Mb,moviepy
18.828275,116.547119,96.546692,0.270386,11.535339,6Mb,moviepy
16.656660,111.479492,93.744385,0.189453,10.198669,6Mb,moviepy
16.262389,113.181702,94.419189,0.235229,10.024109,6Mb,moviepy
16.163283,111.440063,93.394836,0.255920,10.002502,6Mb,moviepy
16.435847,112.374023,93.906738,0.244385,10.170532,6Mb,moviepy
16.490942,110.831909,93.638916,0.143494,9.919312,6Mb,moviepy
16.265385,112.872009,94.247192,0.258545,10.116211,6Mb,moviepy
22.149357,122.853577,100.535950,0.314636,13.473145,6Mb,moviepy
17.925017,114.087463,94.650940,0.189087,10.978027,6Mb,moviepy
18.522396,117.492004,97.738464,0.259949,11.534363,6Mb,moviepy
16.183816,112.738770,94.388672,0.247742,10.021240,6Mb,moviepy
16.414859,113.416870,94.382690,0.297485,10.288208,6Mb,moviepy
16.940673,114.432678,95.557861,0.255066,10.517883,6Mb,moviepy
16.343694,112.349304,94.279358,0.234131,10.097229,6Mb,moviepy
18.193785,115.648621,96.281799,0.260437,11.207031,6Mb,moviepy
16.386077,111.243896,92.690491,0.235474,10.133850,6Mb,moviepy
16.598698,114.204529,95.685425,0.242554,10.286499,6Mb,moviepy
18.631060,118.034607,97.925415,0.300598,11.586670,6Mb,moviepy
18.343624,116.029297,96.030884,0.260193,11.305115,6Mb,moviepy
18.189356,115.292786,95.202759,0.256836,11.260986,6Mb,moviepy
16.346698,112.211914,93.944153,0.204956,10.028137,6Mb,moviepy
16.466664,113.027466,94.756348,0.270691,10.201599,6Mb,moviepy
16.961181,113.636414,94.909668,0.254028,10.515869,6Mb,moviepy
16.550177,112.311829,94.025269,0.236328,10.278625,6Mb,moviepy
16.480396,111.333740,93.839722,0.078613,9.779053,6Mb,moviepy
16.747484,113.211609,94.395020,0.239807,10.329895,6Mb,moviepy
18.749349,117.217163,97.146301,0.285950,11.596497,6Mb,moviepy
16.458855,111.931946,93.649414,0.206970,10.151306,6Mb,moviepy
18.207027,116.069641,95.804626,0.271423,11.263245,6Mb,moviepy
18.189019,124.897461,104.234253,0.400330,11.779236,6Mb,moviepy
16.603587,112.156067,93.699402,0.202271,10.171021,6Mb,moviepy
16.275751,114.993103,96.451172,0.243591,10.107849,6Mb,moviepy
16.360858,114.163757,95.625000,0.251953,10.140930,6Mb,moviepy
16.720665,113.893982,95.100342,0.300110,10.440247,6Mb,moviepy
18.005579,114.227173,95.727783,0.116455,10.760803,6Mb,moviepy
17.994367,115.965271,96.142639,0.276367,11.102905,6Mb,moviepy
16.720802,114.026733,95.377380,0.257263,10.347717,6Mb,moviepy
18.497211,116.835754,97.081848,0.289795,11.390991,6Mb,moviepy
17.720430,116.993103,96.903564,0.299316,11.003418,6Mb,moviepy
18.586519,117.649597,97.534424,0.290649,11.498596,6Mb,moviepy
16.277206,112.564331,94.664551,0.246643,10.148438,6Mb,moviepy
16.508116,114.498718,95.972778,0.271484,10.225342,6Mb,moviepy
17.408724,116.342407,96.686401,0.302979,10.794250,6Mb,moviepy
16.464659,113.576416,95.204407,0.262939,10.220459,6Mb,moviepy
17.017278,113.176819,95.516357,0.126038,10.196899,6Mb,moviepy
18.092543,117.593079,97.726562,0.274963,11.155029,6Mb,moviepy
17.360446,114.889465,95.632080,0.318115,10.870789,6Mb,moviepy
17.723463,115.405457,95.653809,0.230713,10.921875,6Mb,moviepy
16.432800,113.464844,95.073853,0.250488,10.185059,6Mb,moviepy
17.666560,115.864929,96.157288,0.274658,10.960571,6Mb,moviepy
20.417846,119.950562,99.118896,0.252686,12.302612,6Mb,moviepy
17.697609,118.324341,98.157593,0.287781,10.998962,6Mb,moviepy
17.989073,116.702393,96.842346,0.280029,11.216003,6Mb,moviepy
16.728488,113.099548,94.877747,0.255249,10.402344,6Mb,moviepy
16.685689,114.288940,95.445374,0.252258,10.327087,6Mb,moviepy
17.322671,114.777161,95.862427,0.278198,10.719482,6Mb,moviepy
16.794835,114.001770,95.155151,0.269714,10.373108,6Mb,moviepy
17.303562,117.548401,98.057556,0.274963,10.725586,6Mb,moviepy
18.631717,117.074158,97.269409,0.264038,11.423096,6Mb,moviepy
18.091049,115.758484,96.275757,0.264099,11.139465,6Mb,moviepy
18.384439,117.741638,97.653809,0.312134,11.424500,6Mb,moviepy
16.467210,114.827148,95.600464,0.282959,10.237610,6Mb,moviepy
18.672644,116.869751,96.718445,0.237000,11.440186,6Mb,moviepy
16.328020,113.188782,95.022095,0.314026,10.230774,6Mb,moviepy
18.923067,127.423889,106.408386,0.406250,12.285461,6Mb,moviepy
16.536007,112.949829,94.777283,0.247437,10.257019,6Mb,moviepy
18.584609,117.811035,97.791016,0.277405,11.432129,6Mb,moviepy
17.436237,115.374573,96.183167,0.280396,10.819092,6Mb,moviepy
16.344182,114.000305,95.487244,0.248291,10.122620,6Mb,moviepy
17.757610,116.721375,96.441040,0.271912,10.963806,6Mb,moviepy
19.309796,120.394409,99.478516,0.285767,11.850586,6Mb,moviepy
23.076514,123.495117,100.848816,0.221863,13.892639,6Mb,moviepy
18.613373,116.825684,96.903809,0.274414,11.465820,6Mb,moviepy
18.356012,116.051758,96.573120,0.285767,11.348633,6Mb,moviepy
16.531889,112.673645,94.150513,0.219971,10.188843,6Mb,moviepy
17.583580,114.619751,95.686401,0.274597,10.944641,6Mb,moviepy
16.486337,113.841919,95.034546,0.257263,10.215332,6Mb,moviepy
16.888572,114.795410,96.080688,0.276245,10.431213,6Mb,moviepy
16.657014,113.738953,94.647461,0.248474,10.356201,6Mb,moviepy
16.686429,114.768616,96.338135,0.290771,10.399780,6Mb,moviepy
17.036648,115.514099,95.909058,0.344299,10.710266,6Mb,moviepy
